-23.54391669,31.44601759,0
-23.54391669,31.44601759,0
-23.54575952,31.44585187,0
-23.54575952,31.44585187,0
-23.89100078,31.41093272,0
-23.89100078,31.41093272,0
-23.90263098,31.40962301,0
-23.90263098,31.40962301,0
-24.25939612,31.3652667,0
-24.25939612,31.3652667,0
-24.44531785,31.33896545,0
-24.44531785,31.33896545,0
-25.22485211,31.20526686,0
-25.22485211,31.20526686,0
-26.1035867,31.00983903,0
-26.1035867,31.00983903,0
-27.03805525,30.7505432,0
-27.03805525,30.7505432,0
-28.1340532,30.37869272,0
-28.1340532,30.37869272,0
-29.65013789,29.74136229,0
-29.65013789,29.74136229,0
-31.31846303,28.86709385,0
-31.31846303,28.86709385,0
-32.47100409,28.14940838,0
-32.47100409,28.14940838,0
-34.31466385,26.78613931,0
-34.31466385,26.78613931,0
-34.94973418,26.24837564,0
-34.94973418,26.24837564,0
-35.69694555,25.56564594,0
-35.69694555,25.56564594,0
-36.46048758,24.80701696,0
-36.46048758,24.80701696,0
-37.22842292,23.97496677,0
-37.22842292,23.97496677,0
-37.88162437,23.20615337,0
-37.88162437,23.20615337,0
-38.41820334,22.52749215,0
-38.41820334,22.52749215,0
-38.94588448,21.81367166,0
-38.94588448,21.81367166,0
-39.56423304,20.9108038,0
-39.56423304,20.9108038,0
-40.15888901,19.96420199,0
-40.15888901,19.96420199,0
-40.6947021,19.03328911,0
-40.6947021,19.03328911,0
-41.02862711,18.40910042,0
-41.02862711,18.40910042,0
-41.41828327,17.63042877,0
-41.41828327,17.63042877,0
-41.71285917,16.99992101,0
-41.71285917,16.99992101,0
-41.85583946,16.67900165,0
-41.85583946,16.67900165,0
-42.07145039,16.1742949,0
-42.07145039,16.1742949,0
-42.2079892,15.84039097,0
-42.2079892,15.84039097,0
-42.271454,15.68105879,0
-42.271454,15.68105879,0
-42.40362365,15.34013957,0
-42.40362365,15.34013957,0
-42.46144015,15.1868892,0
-42.46144015,15.1868892,0
-42.65298805,14.65932453,0
-42.65298805,14.65932453,0
-42.77413641,14.30812125,0
